Supplementary Data 3: Global mRNA half-lives measurement				
ENSEMBL Gene Id	Gene Symbol	Type	Half-life	Minimum Expression Value
ENSG00000100625	SIX4	mRNA	154.2208705	54.3107
ENSG00000156875	HIAT1	mRNA	154.1038223	198.9148
ENSG00000100393	EP300	mRNA	153.9616066	58.80075
ENSG00000140006	WDR89	mRNA	153.9569409	11.77992
ENSG00000184348	HIST1H2AK	mRNA	153.8806052	45.91573
ENSG00000154144	TBRG1	mRNA	153.8643278	35.20684
ENSG00000136897	MRPL50	mRNA	153.8446866	59.46125
ENSG00000111727	HCFC2	mRNA	153.8132674	24.30662
ENSG00000126804	ZBTB1	mRNA	153.7857917	21.16726
ENSG00000168916	ZNF608	mRNA	153.7578587	39.11268
ENSG00000197885	NKIRAS1	mRNA	153.7428108	27.54486
ENSG00000054267	ARID4B	mRNA	153.5819091	39.10431
ENSG00000118689	FOXO3	mRNA	153.5711436	77.387589
ENSG00000132286	FXC1	mRNA	153.4956753	27.80308
ENSG00000131051	RBM39	mRNA	153.4816138	343.0172
ENSG00000242852	ZNF709	mRNA	153.4678867	3.671523
ENSG00000146872	TLK2	mRNA	153.4554618	83.29131
ENSG00000152778	IFIT5	mRNA	153.4008645	19.00721
ENSG00000170903	KIAA1826	mRNA	153.3923242	34.98435
---	C1orf212	mRNA	153.371301	14.111
ENSG00000048405	ZNF800	mRNA	153.3709852	24.14425
ENSG00000132275	KIAA0409	mRNA	153.3653588	10.86185
ENSG00000109787	KLF3	mRNA	153.3160258	15.73252
ENSG00000086544	ITPKC	mRNA	153.1647275	9.626964
ENSG00000121966	CXCR4	mRNA	153.127841	17.68369
ENSG00000189369	GSPT2	mRNA	153.0940454	17.57812
ENSG00000157426	AASDH	mRNA	152.9577788	15.42996
ENSG00000151623	NR3C2	mRNA	152.8159105	11.1882
ENSG00000171928	FAM18B	mRNA	152.6941243	65.13853
ENSG00000112218	GPR63	mRNA	152.5554964	17.55038
ENSG00000147789	ZNF7	mRNA	152.4284371	12.08997
ENSG00000136870	ZNF189	mRNA	152.0602423	11.51592
ENSG00000135870	RC3H1	mRNA	152.0400376	40.69918
ENSG00000111877	MCM9	mRNA	151.975527	21.63407
ENSG00000077684	PHF17	mRNA	151.9560718	33.24732
ENSG00000159882	ZNF221	mRNA	151.9170723	32.42034
ENSG00000065526	SPEN	mRNA	151.8646495	195.7786
ENSG00000089335	ZNF302	mRNA	151.6150815	140.1871
ENSG00000068097	HEATR6	mRNA	151.5510513	46.13446
ENSG00000197279	ZNF165	mRNA	151.496105	5.60912
ENSG00000204438	BAT4	mRNA	151.4563515	9.389123
ENSG00000176624	MEX3C	mRNA	151.4397535	26.21617
ENSG00000157557	ETS2	mRNA	151.42987	36.67381
ENSG00000162599	NFIA	mRNA	151.4021038	33.00089
---	LOC100129901	mRNA	151.3125603	9.720677
ENSG00000120075	HOXB5	mRNA	151.1848229	8.951022
ENSG00000080546	SESN1	mRNA	151.1839296	46.42009
ENSG00000009413	REV3L	mRNA	150.9515918	43.95945
ENSG00000180479	ZNF571	mRNA	150.948466	25.18468
ENSG00000171617	ENC1	mRNA	150.8857425	15.5549
ENSG00000153234	NR4A2	mRNA	150.608176	5.530071
ENSG00000138050	THUMPD2	mRNA	150.5922688	28.21826
ENSG00000177426	TGIF1	mRNA	150.4084473	4.465483
ENSG00000116833	NR5A2	mRNA	150.2914045	6.10692
ENSG00000179562	GCC1	mRNA	150.2625667	14.28383
ENSG00000076351	SLC46A1	mRNA	150.164315	12.64251
ENSG00000105136	ZNF419	mRNA	150.105364	12.79739
ENSG00000110060	PUS3	mRNA	150.0038632	10.94771
ENSG00000121274	PAPD5	mRNA	149.8318314	31.7297
ENSG00000072756	TRNT1	mRNA	149.8288103	22.65036
ENSG00000115661	STK16	mRNA	149.7689286	18.64409
ENSG00000124459	ZNF45	mRNA	149.7599588	37.40193
ENSG00000122687	FTSJ2	mRNA	149.7536752	79.64841
ENSG00000171150	SOCS5	mRNA	149.710954	20.06829
ENSG00000170779	CDCA4	mRNA	149.6955269	70.65201
ENSG00000168282	MGAT2	mRNA	149.6639329	15.44835
ENSG00000051108	HERPUD1	mRNA	149.6225178	71.96354
ENSG00000128965	CHAC1	mRNA	149.4999646	6.693178
ENSG00000130921	C12orf65	mRNA	149.4709572	17.02747
ENSG00000177034	MTX3	mRNA	149.3773441	46.82655
ENSG00000172171	C17orf42	mRNA	149.3542471	21.29869
ENSG00000077458	FAM76B	mRNA	149.2423875	8.795193
ENSG00000118496	FBXO30	mRNA	149.1183046	65.87059
ENSG00000177842	ZNF620	mRNA	148.9828164	12.3525
ENSG00000188522	FAM83G	mRNA	148.9623697	4.288018
ENSG00000161547	SFRS2	mRNA	148.8978224	196.7979
ENSG00000015133	CCDC88C	mRNA	148.8916939	8.874144
ENSG00000186230	ZNF749	mRNA	148.688675	16.60149
ENSG00000153879	CEBPG	mRNA	148.5194443	121.0998
ENSG00000146757	ZNF92	mRNA	148.4745777	9.584091
ENSG00000177692	C21orf55	mRNA	148.4719272	2.438232
ENSG00000196793	ZNF239	mRNA	148.4162188	9.321426
ENSG00000137727	ARHGAP20	mRNA	148.3992132	5.785657
ENSG00000215251	FASTKD5	mRNA	148.379417	35.45242
ENSG00000135111	TBX3	mRNA	148.3773858	24.83174
ENSG00000197782	ZNF780A	mRNA	148.2993452	32.74697
ENSG00000147324	MFHAS1	mRNA	148.2344593	18.02617
ENSG00000179981	TSHZ1	mRNA	148.1691114	11.48591
ENSG00000165507	C10orf10	mRNA	148.1620507	5.569091
ENSG00000108375	RNF43	mRNA	148.017859	32.05337
ENSG00000129173	E2F8	mRNA	147.9690127	25.44749
ENSG00000151014	CCRN4L	mRNA	147.8888296	22.85901
ENSG00000136122	C13orf34	mRNA	147.8518946	25.88754
ENSG00000185129	PURA	mRNA	147.8469129	72.01807
ENSG00000143971	ETAA1	mRNA	147.7171936	17.99715
ENSG00000111364	DDX55	mRNA	147.5094883	68.28249
ENSG00000152457	DCLRE1C	mRNA	147.4784087	8.518654
ENSG00000123411	IKZF4	mRNA	147.4003245	4.873222
ENSG00000198455	ZXDB	mRNA	146.9598332	13.88257
ENSG00000156983	BRPF1	mRNA	146.9042569	31.94464
ENSG00000164331	ANKRA2	mRNA	146.7661032	8.632756
ENSG00000130803	ZNF317	mRNA	146.6640647	32.54357
ENSG00000116106	EPHA4	mRNA	146.6633704	44.42727
ENSG00000148331	ASB6	mRNA	146.6404543	31.21569
ENSG00000071243	ING3	mRNA	146.4852873	78.43344
ENSG00000240053	LY6G5B	mRNA	146.4578887	35.42682
ENSG00000198440	ZNF583	mRNA	146.4535493	8.254596
ENSG00000204569	PPP1R10	mRNA	146.4512262	46.50298
ENSG00000177602	GSG2	mRNA	146.4428346	31.76179
---	TSPYL1	mRNA	146.2121764	6.53321
ENSG00000083812	ZNF324	mRNA	146.1045879	11.57673
ENSG00000179119	SPTY2D1	mRNA	146.0771511	14.13642
ENSG00000102786	INTS6	mRNA	146.0450878	8.476158
ENSG00000161298	ZNF382	mRNA	145.8953385	55.35553
---	MCM9	mRNA	145.8177325	13.66154
ENSG00000131931	THAP1	mRNA	145.7299834	54.83754
ENSG00000135801	TAF5L	mRNA	145.6856569	72.23608
ENSG00000157429	ZNF19	mRNA	145.5749534	5.69864
ENSG00000148737	TCF7L2	mRNA	145.5520201	28.07921
ENSG00000130766	SESN2	mRNA	145.5105518	20.13583
ENSG00000204387	C6orf48	mRNA	145.499802	79.98743
ENSG00000059728	MXD1	mRNA	145.4146935	22.88481
ENSG00000085274	MYNN	mRNA	145.4113703	18.15703
ENSG00000168906	MAT2A	mRNA	145.3162507	398.1454
ENSG00000188033	ZNF490	mRNA	145.1887002	17.60142
ENSG00000173276	ZNF295	mRNA	145.0934749	79.62693
ENSG00000182318	ZSCAN22	mRNA	144.9938199	7.891051
---	C12orf47	mRNA	144.9701682	9.161052
ENSG00000152409	JMY	mRNA	144.8078438	26.44553
ENSG00000147679	C8orf53	mRNA	144.7366711	35.40786
ENSG00000140993	TIGD7	mRNA	144.6480247	4.419673
ENSG00000196150	ZNF250	mRNA	144.563776	7.890111
ENSG00000189184	PCDH18	mRNA	144.5164388	3.618944
ENSG00000181264	TMEM136	mRNA	144.4494011	13.47605
ENSG00000161551	ZNF577	mRNA	144.3981241	23.01357
ENSG00000177200	CHD9	mRNA	144.3359734	33.00089
ENSG00000173456	RNF26	mRNA	144.3329081	37.73755
ENSG00000145365	TIFA	mRNA	144.0185073	10.57792
ENSG00000109519	GRPEL1	mRNA	143.8775429	70.76613
ENSG00000101138	CSTF1	mRNA	143.7900389	50.72913
ENSG00000173575	CHD2	mRNA	143.686595	39.79001
ENSG00000107554	DNMBP	mRNA	143.6673418	15.83527
ENSG00000129514	FOXA1	mRNA	143.6641939	21.88567
ENSG00000163635	ATXN7	mRNA	143.6274852	24.06248
ENSG00000087510	TFAP2C	mRNA	143.4585398	6.485042
ENSG00000018869	ZNF582	mRNA	143.4424866	12.76484
ENSG00000163820	FYCO1	mRNA	143.3830145	15.67547
ENSG00000178988	MRFAP1L1	mRNA	143.2840096	69.23648
hsa-mir-106b	hsa-mir-106b	miRNA	143.2631771	4.316977
ENSG00000166189	HPS6	mRNA	143.2350649	8.54533
ENSG00000042429	MED17	mRNA	143.0187928	36.98573
ENSG00000182405	PGBD4	mRNA	142.7491371	13.12757
ENSG00000166261	ZNF202	mRNA	142.7286467	11.17033
ENSG00000151553	KIAA1600	mRNA	142.72283	32.30323
ENSG00000100941	PNN	mRNA	142.6720063	196.3711
ENSG00000132680	KIAA0907	mRNA	142.665796	60.13686
ENSG00000168661	ZNF30	mRNA	142.6616229	17.48573
---	ZNF767	mRNA	142.565733	14.74016
ENSG00000162775	RBM15	mRNA	142.3196662	102.4617
ENSG00000169951	ZNF764	mRNA	142.1588335	19.70041
ENSG00000164011	ZNF691	mRNA	142.1302987	12.35604
ENSG00000227622	CXorf50	mRNA	141.9723061	6.447321
ENSG00000177613	CSTF2T	mRNA	141.8453211	52.06099
ENSG00000155545	MIER3	mRNA	141.8074331	35.08618
ENSG00000115042	FAHD2A	mRNA	141.7954998	8.083317
ENSG00000124193	SFRS6	mRNA	141.7694226	145.6247
ENSG00000169490	TM2D2	mRNA	141.609914	25.05571
ENSG00000171448	ZBTB26	mRNA	141.2506482	6.682438
ENSG00000177485	ZBTB33	mRNA	141.1954775	85.27383
ENSG00000118620	ZNF430	mRNA	141.1543458	4.550055
ENSG00000240230	COX19	mRNA	141.1504858	7.850583
ENSG00000196757	ZNF700	mRNA	141.1234555	19.43762
ENSG00000165175	MID1IP1	mRNA	141.035411	15.17001
ENSG00000119431	HDHD3	mRNA	141.0178852	8.589694
ENSG00000167383	ZNF229	mRNA	140.8252068	21.11532
ENSG00000010072	C1orf124	mRNA	140.8064349	122.7387
ENSG00000172466	ZNF24	mRNA	140.7935003	38.90162
ENSG00000115998	C2orf42	mRNA	140.7122438	8.952226
ENSG00000197961	ZNF121	mRNA	140.6919584	79.55357
ENSG00000184277	TM2D3	mRNA	140.5160614	59.71702
ENSG00000185650	ZFP36L1	mRNA	140.507022	16.16477
ENSG00000146776	ATXN7L1	mRNA	140.3908188	8.729746667
ENSG00000197343	ZNF655	mRNA	140.3244213	30.9972
ENSG00000178951	ZBTB7A	mRNA	140.24056	20.77603
ENSG00000169554	ZEB2	mRNA	140.1936679	16.17781
ENSG00000204576	PRR3	mRNA	140.0637182	45.15064
ENSG00000115137	RBJ	mRNA	139.8249884	3.813387
ENSG00000102804	TSC22D1	mRNA	139.7515285	23.20475
ENSG00000181827	RFXDC2	mRNA	139.7383081	20.79026
ENSG00000147854	UHRF2	mRNA	139.6518099	39.30601
ENSG00000005812	FBXL3	mRNA	139.5326956	157.8227
ENSG00000177683	THAP5	mRNA	139.3091517	24.1117
ENSG00000171425	ZNF581	mRNA	139.2617066	11.82811
hsa-let-7i	hsa-let-7i	miRNA	139.1525628	7.448199
ENSG00000177873	ZNF619	mRNA	139.1369567	6.557845
ENSG00000186834	HEXIM1	mRNA	139.0886735	75.74753
ENSG00000116704	SLC35D1	mRNA	139.0410313	34.91319
ENSG00000108511	HOXB6	mRNA	138.9793367	48.53306
ENSG00000170881	RNF139	mRNA	138.7564519	33.03871
ENSG00000127989	MTERF	mRNA	138.6792901	8.115624
ENSG00000183475	ASB7	mRNA	138.4441487	23.02103
ENSG00000141428	C18orf21	mRNA	138.4205598	17.41746
ENSG00000101447	FAM83D	mRNA	138.3960478	71.18887
ENSG00000186666	BCDIN3D	mRNA	138.3432528	13.14488
ENSG00000155760	FZD7	mRNA	138.2428551	20.13406
ENSG00000135900	MRPL44	mRNA	138.1559415	26.03324
ENSG00000135482	ZC3H10	mRNA	138.1283734	9.488165
ENSG00000186222	CNO	mRNA	138.0910557	11.94177
ENSG00000006062	MAP3K14	mRNA	138.046817	4.654373
ENSG00000189164	ZNF527	mRNA	137.8362465	41.38391
ENSG00000160828	STAG3L2	mRNA	137.741705	70.90475
ENSG00000005889	ZFX	mRNA	137.5689944	52.09226
ENSG00000197701	ZNF595	mRNA	137.5369601	7.598597
ENSG00000185127	C6orf120	mRNA	137.4159903	51.78239
ENSG00000104447	TRPS1	mRNA	137.3641125	31.58853
ENSG00000196387	ZNF140	mRNA	137.3236173	27.31798
ENSG00000168826	ZNF509	mRNA	136.9715886	4.46578
ENSG00000144355	DLX1	mRNA	136.9147383	17.0106
ENSG00000197566	ZNF624	mRNA	136.8817179	5.607255
ENSG00000171827	ZNF570	mRNA	136.789074	31.98855
ENSG00000243668	STAG3L3	mRNA	136.732146	71.19408
ENSG00000122592	HOXA7	mRNA	136.5810467	14.85494
ENSG00000134186	PRPF38B	mRNA	136.520986	94.84357
ENSG00000196409	ZNF658	mRNA	136.5118248	5.824672667
ENSG00000181026	ISG20L1	mRNA	136.4822359	44.44533
ENSG00000108848	CROP	mRNA	136.1662133	146.9513
ENSG00000105997	HOXA3	mRNA	136.0765132	11.23879
ENSG00000158615	PPP1R15B	mRNA	136.0540913	92.57213
ENSG00000204604	ZNF765	mRNA	135.950876	150.2734
ENSG00000197049	---	mRNA	135.8472422	8.156817
---	C6orf155	mRNA	135.6630575	7.776745
ENSG00000100410	PHF5A	mRNA	135.6515543	67.88983
ENSG00000168556	ING2	mRNA	135.4496534	7.737876
ENSG00000152193	RNF219	mRNA	135.4317955	56.45779
ENSG00000119866	BCL11A	mRNA	135.4101453	13.75006
ENSG00000170222	C17orf48	mRNA	135.3787	3.846557
ENSG00000196670	ZFP62	mRNA	135.3516349	34.31337
ENSG00000081019	RSBN1	mRNA	135.2766101	19.535
ENSG00000181751	C5orf30	mRNA	135.2651467	22.33629
ENSG00000196652	ZKSCAN5	mRNA	135.157297	31.66756
ENSG00000178935	ZNF552	mRNA	135.0550886	6.266145
ENSG00000124201	ZNFX1	mRNA	135.0009422	12.93227
---	GALNT4	mRNA	134.9923924	21.9903
ENSG00000167470	MIDN	mRNA	134.7061429	39.45429
ENSG00000112365	ZBTB24	mRNA	134.309692	28.47596
ENSG00000143344	RGL1	mRNA	134.2560975	12.1681
ENSG00000088876	ZNF343	mRNA	134.2204248	12.61597
ENSG00000136826	KLF4	mRNA	134.0760994	6.879798
ENSG00000116128	BCL9	mRNA	134.0360425	19.06529
ENSG00000156650	MYST4	mRNA	133.8437031	52.98102
ENSG00000183718	TRIM52	mRNA	133.7428583	20.58961
ENSG00000128713	HOXD11	mRNA	133.7251447	37.93812
---	ZNF616	mRNA	133.594041	5.867571
ENSG00000175376	EIF1AD	mRNA	133.328398	15.24469
ENSG00000157514	TSC22D3	mRNA	133.2550099	48.12554
ENSG00000138161	CUZD1	mRNA	133.0761142	6.439856
ENSG00000103449	SALL1	mRNA	133.003883	42.89502
ENSG00000123485	HJURP	mRNA	132.9537566	70.67291
ENSG00000229676	ZNF492	mRNA	132.8758975	4.97691
ENSG00000164162	ANAPC10	mRNA	132.7765252	15.40885
ENSG00000124766	SOX4	mRNA	132.6722408	48.88962
ENSG00000129282	MRM1	mRNA	132.5058964	15.21148
ENSG00000197841	ZNF181	mRNA	132.448595	13.99817
ENSG00000083842	ZNF8	mRNA	132.2295343	43.569
ENSG00000171295	ZNF440	mRNA	132.1134875	10.42946
ENSG00000173295	LOC100129420	mRNA	132.0278263	2.897554
ENSG00000148429	USP6NL	mRNA	132.0220323	25.96404
ENSG00000139190	VAMP1	mRNA	131.9234079	12.30151
ENSG00000178761	C15orf17	mRNA	131.9162692	19.29097
ENSG00000180626	ZNF594	mRNA	131.8881575	28.83417
ENSG00000152382	TADA1L	mRNA	131.6792973	93.29482
ENSG00000204611	ZNF616	mRNA	131.6015207	28.54494
ENSG00000172409	CLP1	mRNA	131.5652612	22.07642
ENSG00000183665	TRMT12	mRNA	131.4321444	13.3798
ENSG00000127081	ZNF484	mRNA	131.3678201	12.3582
ENSG00000132603	NIP7	mRNA	131.3094575	123.8154
ENSG00000138166	DUSP5	mRNA	131.2051564	25.87644
ENSG00000100664	EIF5	mRNA	131.129288	158.2028
ENSG00000186026	ZNF284	mRNA	131.1002897	39.70739
---	LOC646644	mRNA	131.0026905	75.61203
ENSG00000223658	hCG_1645220	mRNA	130.9144203	3.178885
ENSG00000171453	POLR1C	mRNA	130.8049554	116.4385
ENSG00000198642	KLHL9	mRNA	130.7833755	59.15055
ENSG00000184678	HIST2H2BE	mRNA	130.5946526	19.17141
ENSG00000196741	CXorf24	mRNA	130.5155021	18.00689
ENSG00000157540	DYRK1A	mRNA	130.2793895	44.19909
ENSG00000176024	ZNF613	mRNA	130.2527924	8.249423
ENSG00000131115	ZNF227	mRNA	130.2134809	104.5564
ENSG00000143384	MCL1	mRNA	129.9618385	213.9922
ENSG00000155868	MED7	mRNA	129.9291771	16.50478
ENSG00000164532	TBX20	mRNA	129.8983181	17.37139
ENSG00000198369	SPRED2	mRNA	129.8799545	21.45507
ENSG00000167625	ZNF526	mRNA	129.8764628	14.64006
ENSG00000168795	ZBTB5	mRNA	129.8589892	12.30103
ENSG00000213186	TRIM59	mRNA	129.6863828	15.14957
ENSG00000181915	ADO	mRNA	129.6467596	31.39078
ENSG00000132950	ZMYM5	mRNA	129.6140822	5.536014
hsa-let-7d	hsa-let-7d	miRNA	129.5216355	5.082022
---	C6orf12	mRNA	129.4940311	6.903893
ENSG00000181315	ZNF322A	mRNA	129.4609085	24.3638
ENSG00000067334	DNTTIP2	mRNA	129.3607207	61.10653
ENSG00000175906	ARL4D	mRNA	129.3510354	10.50831
ENSG00000196646	ZNF136	mRNA	129.2876296	27.58182
ENSG00000100583	C14orf174	mRNA	129.0229733	5.179319
ENSG00000034533	ASTE1	mRNA	129.0051301	6.633099
ENSG00000107372	ZFAND5	mRNA	128.8790111	90.39092
ENSG00000198807	PAX9	mRNA	128.7812736	12.6583
ENSG00000100650	SFRS5	mRNA	128.6139056	152.5826
ENSG00000125266	EFNB2	mRNA	128.4995915	69.22358
ENSG00000175105	ZNF654	mRNA	128.4894183	5.776991
ENSG00000136866	ZFP37	mRNA	128.4139969	3.415973
ENSG00000173917	HOXB2	mRNA	128.0548388	42.86454
ENSG00000004799	PDK4	mRNA	128.031663	6.685993
ENSG00000110851	PRDM4	mRNA	127.9605279	39.02004
ENSG00000132952	USPL1	mRNA	127.7402624	40.15647
ENSG00000177125	ZBTB34	mRNA	127.6354359	26.15334
ENSG00000125430	HS3ST3B1	mRNA	127.5915625	12.52514
ENSG00000102554	KLF5	mRNA	127.5469766	25.37224
ENSG00000168116	KIAA1586	mRNA	127.4979325	57.66756
ENSG00000106993	CDC37L1	mRNA	127.4953702	14.75995
ENSG00000170345	FOS	mRNA	127.4750077	9.453943
ENSG00000107864	CPEB3	mRNA	127.4420957	7.000616
ENSG00000184886	PIGW	mRNA	127.3167417	91.4671
ENSG00000130818	ZNF426	mRNA	127.309679	21.20796
ENSG00000130449	ZSWIM6	mRNA	127.3036252	116.4809
ENSG00000121417	ZNF211	mRNA	127.1595369	14.72226
---	OCLM	mRNA	127.1554609	6.615323
ENSG00000164086	DUSP7	mRNA	127.1483107	22.50804
ENSG00000184517	ZFP1	mRNA	127.0038919	24.55762
ENSG00000145780	FEM1C	mRNA	126.9783477	33.37026
ENSG00000179833	SERTAD2	mRNA	126.9276035	11.95915
ENSG00000145675	PIK3R1	mRNA	126.8938272	42.29652
ENSG00000180008	SOCS4	mRNA	126.8938078	31.93347
ENSG00000147650	LRP12	mRNA	126.7489104	17.16814
ENSG00000105991	HOXA1	mRNA	126.7187147	8.020468
ENSG00000062370	ZNF228	mRNA	126.6034493	12.04811
ENSG00000152804	HHEX	mRNA	126.4802181	30.74218
ENSG00000010818	HIVEP2	mRNA	126.4411821	10.49285
ENSG00000179476	C14orf28	mRNA	126.4080469	3.943533
ENSG00000115520	COQ10B	mRNA	126.3499964	31.96622
ENSG00000171223	JUNB	mRNA	126.1858318	17.47251
ENSG00000186272	ZNF17	mRNA	126.1541709	15.81709
ENSG00000198492	YTHDF2	mRNA	126.0663759	52.54949
ENSG00000185920	PTCH1	mRNA	125.9981194	35.67979
ENSG00000166133	RPUSD2	mRNA	125.7475609	10.92978
ENSG00000152433	ZNF547	mRNA	125.5475249	6.360749
ENSG00000154370	TRIM11	mRNA	125.2062048	18.7713
ENSG00000165030	NFIL3	mRNA	125.173577	7.459978
ENSG00000162086	ZNF75A	mRNA	125.0004567	9.615829
ENSG00000116285	ERRFI1	mRNA	124.9496324	25.82765
ENSG00000155090	KLF10	mRNA	124.8756088	21.99461
ENSG00000163584	RPL22L1	mRNA	124.8572073	5.545438
ENSG00000090612	ZNF268	mRNA	124.7839212	26.58194
ENSG00000166170	BAG5	mRNA	124.7502035	40.27073
ENSG00000148840	PPRC1	mRNA	124.5981705	30.70428
ENSG00000197024	ZNF398	mRNA	124.5811172	20.65075
ENSG00000141378	PTRH2	mRNA	124.5459474	39.14487
ENSG00000204604	ZNF468	mRNA	124.4954691	16.79152
ENSG00000120370	SCYL1BP1	mRNA	124.4293319	9.098074
ENSG00000172765	TMCC1	mRNA	124.3793422	13.12064
ENSG00000152439	ZNF773	mRNA	124.3430435	18.75916
ENSG00000198718	KIAA0423	mRNA	124.2458558	14.34396
ENSG00000120093	HOXB3	mRNA	124.003587	20.40689
ENSG00000135999	EPC2	mRNA	123.941678	24.14314
ENSG00000179041	RRS1	mRNA	123.8009249	38.02966
ENSG00000197808	ZNF461	mRNA	123.7774716	42.76083
ENSG00000105879	CBLL1	mRNA	123.6383234	56.52139
ENSG00000221891	C4orf39	mRNA	123.5800564	5.840249
ENSG00000121406	ZNF549	mRNA	123.503797	11.36356
---	CCDC82	mRNA	123.4943223	12.87649
hsa-mir-503	hsa-mir-503	miRNA	123.3659924	3.759391
ENSG00000176749	CDK5R1	mRNA	123.272608	9.960504
ENSG00000154309	DISP1	mRNA	123.1525951	9.048185
ENSG00000183337	BCOR	mRNA	123.1235373	122.6953
ENSG00000108256	NUFIP2	mRNA	123.0868805	175.086
ENSG00000064703	DDX20	mRNA	123.0575946	51.59739
ENSG00000197619	ZNF615	mRNA	122.9418164	4.633059
ENSG00000204524	ZNF805	mRNA	122.9265871	16.60139
ENSG00000166526	ZNF3	mRNA	122.8686716	28.93369
ENSG00000168813	ZNF507	mRNA	122.7859252	104.6734
ENSG00000179598	LOC201164	mRNA	122.426721	20.25587
ENSG00000122257	RBBP6	mRNA	122.2588169	56.24247
ENSG00000135547	HEY2	mRNA	122.2548442	19.10078
ENSG00000124659	TBCC	mRNA	122.2212328	13.69134
ENSG00000173545	ZNF622	mRNA	122.0340025	25.77695
ENSG00000133773	CCDC59	mRNA	121.9301831	79.74277
---	ND2	mRNA	121.7312282	566.87883
ENSG00000141965	FEM1A	mRNA	121.6179204	31.14556
ENSG00000187189	TSPYL4	mRNA	121.5967389	22.67791
ENSG00000123095	BHLHB3	mRNA	121.5825152	25.73037
ENSG00000164284	GRPEL2	mRNA	121.5518041	102.7091
ENSG00000117000	RLF	mRNA	121.5348425	68.21764
ENSG00000185798	WDR53	mRNA	121.4375665	24.67015
ENSG00000163900	TMEM41A	mRNA	121.3803927	77.75761
ENSG00000124171	PARD6B	mRNA	121.3257306	60.53413
ENSG00000139800	ZIC5	mRNA	121.2509322	22.579
ENSG00000184857	TMEM186	mRNA	121.203791	24.29148
hsa-mir-181b-1	hsa-mir-181b-1	miRNA	120.9941021	2.297761
ENSG00000169641	LUZP1	mRNA	120.9696622	42.66564
ENSG00000197579	TOPORS	mRNA	120.9306511	30.85309
ENSG00000142731	PLK4	mRNA	120.9234742	41.28354
ENSG00000162702	ZNF281	mRNA	120.6375511	49.37419
---	C16orf67	mRNA	120.471238	7.151084
ENSG00000198824	ZNF828	mRNA	120.2880469	57.74625
ENSG00000125484	GTF3C4	mRNA	120.2806204	73.23621
ENSG00000005483	MLL5	mRNA	120.2147832	39.69566
ENSG00000116273	PHF13	mRNA	120.1089419	32.3428
ENSG00000198315	ZNF192	mRNA	119.9729729	55.17158
ENSG00000095015	MAP3K1	mRNA	119.5091713	42.29809
ENSG00000188283	ZNF383	mRNA	119.4988584	49.20725
ENSG00000198355	PIM3	mRNA	119.3772584	42.49192
ENSG00000183340	JRKL	mRNA	119.170983	24.13027
ENSG00000120149	MSX2	mRNA	119.1125242	17.84622
ENSG00000153094	BCL2L11	mRNA	119.0152293	15.90038
ENSG00000112715	VEGFA	mRNA	119.0101959	18.76948
ENSG00000118655	DCLRE1B	mRNA	118.7986263	20.87486
ENSG00000197619	ZNF432	mRNA	118.5951709	8.545084
ENSG00000139620	C12orf41	mRNA	118.3442021	23.89076
ENSG00000109670	FBXW7	mRNA	118.2156873	10.30286
ENSG00000100647	KIAA0247	mRNA	118.0451826	7.150656
ENSG00000171940	ZNF217	mRNA	117.9914038	32.48266
ENSG00000099860	GADD45B	mRNA	117.8201204	42.44357
ENSG00000156467	UQCRB	mRNA	117.6780135	3.310874
ENSG00000174010	KLHL15	mRNA	117.605685	254.1215
ENSG00000013392	RWDD2A	mRNA	117.5673543	10.6751
ENSG00000148200	NR6A1	mRNA	117.5280101	9.524099
ENSG00000197037	ZNF498	mRNA	117.4411348	22.71242
ENSG00000183161	FANCF	mRNA	117.4213795	12.61255
ENSG00000140450	ARRDC4	mRNA	117.4201148	45.55643
ENSG00000176994	SMCR8	mRNA	117.3199984	30.78394
ENSG00000165943	MOAP1	mRNA	117.0712876	47.73141
ENSG00000180660	MAB21L1	mRNA	116.9589677	7.742018
ENSG00000170836	PPM1D	mRNA	116.78633	65.23699
ENSG00000187866	FAM122A	mRNA	116.7366907	37.28881
ENSG00000116903	EXOC8	mRNA	116.7138981	60.49231
ENSG00000187626	ZKSCAN4	mRNA	116.677245	9.471765
ENSG00000197372	ZNF675	mRNA	116.669068	5.801418
ENSG00000171469	ZNF561	mRNA	116.6105128	14.07094
ENSG00000006194	ZNF263	mRNA	116.4194569	20.55005
---	KIAA1920	mRNA	116.3912899	4.803564333
ENSG00000168612	ZSWIM1	mRNA	116.3536605	26.23904
ENSG00000187187	ZNF546	mRNA	116.2983787	10.84031
ENSG00000160336	ZNF761	mRNA	116.0710716	16.84964
ENSG00000107485	GATA3	mRNA	116.0459724	15.45277
ENSG00000163874	ZC3H12A	mRNA	116.0373849	8.775939
ENSG00000166704	ZNF606	mRNA	115.8008571	10.86661
ENSG00000183779	ZNF703	mRNA	115.7227538	46.8106
ENSG00000196812	ZSCAN16	mRNA	115.5376113	11.65865
ENSG00000105497	ZNF175	mRNA	115.5020914	13.65782
---	CHMP1B	mRNA	115.2988668	62.71062
ENSG00000238182	C21orf119	mRNA	115.1738739	30.57442
ENSG00000158480	SPATA2	mRNA	114.9635437	10.17476
ENSG00000171649	ZIK1	mRNA	114.8553525	17.8762
ENSG00000178913	TAF7	mRNA	114.1709373	61.33342
